企业名称,标题,URL,发布时间,来源,正文
交通银行,与18家银行签约 新海航航空集团超百亿银团贷款落地,http://finance.eastmoney.com/a/202604143704880166.html,2026-04-14 20:27:06,第一财经,这18家银行包括中国进出口银行、国家开发银行、中国银行、中国农业银行、中国工商银行、中国建设银行、交通银行、中国邮储银行、平安银行、浦发银行、渤海银行、光大银行、民生银行、华夏银行、中信银行、兴业银行、海南农商银行、海南银行。
交通银行,第二届AIC股权投资研讨会在成都成功举办,http://finance.eastmoney.com/a/202604143704768666.html,2026-04-14 21:38:18,新华财经,本届研讨会由中国经济信息社主办，工银投资、农银投资、中银资产、建信投资、交银投资、兴银投资、信银金投、招银投资、中邮投资九家AIC共同协办，成都交子金融控股集团有限公司（以下简称“成都交子金控集团”）与中国经济信息社四川分公司承办，中国工商银行四川省分行、中国银行四川省分行、中国建设银行四川省分行、交通银行四川省分行
交通银行,AIC股权投资去年新增近1000亿，占全国新增规模10%,http://finance.eastmoney.com/a/202604143704874588.html,2026-04-14 22:07:04,第一财经,2017年，为了市场化债转股降低企业杠杆率，监管部门批准了工商银行、建设银行、农业银行、中国银行、交通银行五家国有大型商业银行设立AIC。
交通银行,多家银行密集停发多款信用卡产品,http://finance.eastmoney.com/a/202604153704918921.html,2026-04-15 00:43:00,证券日报,交通银行也多次发布公告停发多款信用卡产品：于2026年1月30日（含）起停止发行交通银行银联高达主题信用卡独角兽版、变身版、元祖版、夏亚版及拂晓版5款卡面及其校园版卡产品，现有发行的三款高达主题信用卡卡面自由版、命运版及能天使版不受影响；同时将于2026年6月30日（含）起停止发行交通银行日照魏牌汽车主题信用卡
交通银行,银行财富业务强势回暖,http://finance.eastmoney.com/a/202604153705009394.html,2026-04-15 07:00:00,21世纪经济报道,2025年，邮储银行、交通银行相继在总行层面整合新设财富管理部；2026年初，浦发银行将总行将原财富管理与私人银行部拆分，单设财富管理部。 据记者不完全统计，目前已有2家国有银行和7家全国性股份制银行设立了财富管理相关部门，个别银行采用了不同名称，例如招行的财富平台部。
交通银行,“23万科MTN001”兑付方案出炉；多地多举措“唤醒”10万亿元住房公积金 | 房产早参,http://finance.eastmoney.com/a/202604153705011939.html,2026-04-15 07:06:17,每日经济新闻,｜2026年4月15日星期三｜ NO.1“23万科MTN001”兑付方案出炉：拟偿付40%本金，余额展期一年 4月14日，召集人交通银行发布万科2023年度第一期中期票据（简称“23万科MTN001”）2026年第一次持有人会议的议案公告，会议拟于4月17日召开。
交通银行,“23万科MTN001”展期方案出炉 与前期方案对齐,http://finance.eastmoney.com/a/202604153705641895.html,2026-04-15 10:30:00,证券时报网,今年4月3日，交通银行作为召集人宣布，拟召开持有人会议以审议债券展期相关事项。 具体来看，在“固定兑付安排”方面，对于参加此次持有人会议并表决同意本议案的每个持有人账户，万科将于本期债券到期日实施10万元的兑付。
交通银行,发卡量连续三年下滑，多家银行密集停发信用卡,http://finance.eastmoney.com/a/202604153705696352.html,2026-04-15 11:53:56,界面新闻,交通银行也多次发布公告停发多款信用卡产品：于2026年1月1日停止发行交通银行金丝利信用卡；于2026年1月30日（含）起停止发行交通银行银联高达主题信用卡独角兽版、变身版、元祖版、夏亚版及拂晓版5款卡面及其校园版卡产品，现有发行中的三款高达主题信用卡卡面自由版、命运版及能天使版不受影响
交通银行,新海航与18家银行签署《银企合作备忘录》 获多方资金支持,http://finance.eastmoney.com/a/202604153705696721.html,2026-04-15 12:13:04,界面新闻,今日从海航方面获悉，在第六届中国国际消费品博览会期间，新海航航空集团与中国进出口银行、国家开发银行、中国银行、中国农业银行、中国工商银行、中国建设银行、交通银行等18家银行签署《银企合作备忘录》。辽宁方大集团高级副总裁、海航航空集团董事长丁拥政代表签约。
交通银行,平安港股通红利精选混合发起式A：2026年第一季度利润1579.23万元 净值增长率5.35%,http://finance.eastmoney.com/a/202604153705787516.html,2026-04-15 14:07:42,中国证券报·中证网,截至2026年一季度末，基金十大重仓股分别是中国海洋石油、中国石油股份、中国银行、中国移动、建设银行、农业银行、中信银行、工商银行、交通银行、中国石油化工股份。
交通银行,平安港股通红利优选混合A：2026年第一季度利润279.58万元 净值增长率5.6%,http://finance.eastmoney.com/a/202604153705787838.html,2026-04-15 14:07:42,中国证券报·中证网,截至2026年一季度末，基金十大重仓股分别是中国石油股份、中国海洋石油、中国银行、中信银行、中国移动、交通银行、建设银行、工商银行、中国神华、中国宏桥。
交通银行,银行ETF鹏华(512730)收涨超1.1%，季报超预期+高股息低估值，板块性价比凸显,http://finance.eastmoney.com/a/202604153705871084.html,2026-04-15 15:26:05,界面新闻,数据显示，截至2026年3月31日，中证银行指数(399986)前十大权重股分别为招商银行、兴业银行、工商银行、农业银行、交通银行、江苏银行、浦发银行、平安银行、宁波银行、上海银行，前十大权重股合计占比63.79%。
交通银行,存银行不如买银行股？真相可能和你想的不一样,http://finance.eastmoney.com/a/202604153705925366.html,2026-04-15 16:27:00,21世纪经济报道,国有六大行中交通银行的股息率最高，为4.71%，股份制银行中华夏银行的股息率最高，为5.75%，整体来看，除郑州银行不分红外，已披露年报的21家上市银行股息率集中在3.4%至5.8%之间。 图片来源：wind 乍一看，买银行股比存银行好像要划算很多。
交通银行,6.35亿元主力资金今日抢筹银行板块,http://finance.eastmoney.com/a/202604153705965554.html,2026-04-15 16:50:00,证券时报网,0.52 0.71 -682.57 600908 无锡银行 0.89 0.68 -700.49 601916 浙商银行 1.00 0.48 -921.20 600000 浦发银行 0.60 0.13 -1459.60 601187 厦门银行 0.26 0.55 -1520.14 601328
交通银行,发卡量连续三年下滑，多家银行密集停发信用卡！专家：行业转向存量客户精细化运营,http://finance.eastmoney.com/a/202604153706072988.html,2026-04-15 18:24:35,红星资本局,交通银行（601328.SH;03328.HK）也多次发布公告停发多款信用卡产品：于2026年1月1日停止发行交通银行金丝利信用卡；于2026年1月30日（含）起停止发行交通银行银联高达主题信用卡独角兽版、变身版、元祖版、夏亚版及拂晓版5款卡面及其校园版卡产品，现有发行中的三款高达主题信用卡卡面自由版
交通银行,涉及国有大行、股份制银行等，多家银行密集停发信用卡,http://finance.eastmoney.com/a/202604153706264023.html,2026-04-15 18:31:00,21世纪经济报道,交通银行也多次发布公告停发多款信用卡产品。 据界面新闻，银联数据高级咨询师曹光宇表示：“银行逐步停发部分信用卡产品，主要出于两方面考量：一是推进产品精细化管理，精简优化信用卡产品矩阵。二是部分产品停发源于IP 授权到期、联名合作终止等客观因素，属于正常业务更新。”
交通银行,从“跑马圈地”到“存量深耕”：六大行信用卡贷款余额首现全面负增长,http://finance.eastmoney.com/a/202604153706087736.html,2026-04-15 18:36:57,深圳商报·读创,此外，交通银行以5313.48亿元、中国银行以4860.05亿元分列第四、五位；邮储银行则以2094.27亿元的余额垫底。 从同比变化幅度来看，在国有大行中，中国银行的调整动作最为剧烈。
交通银行,信用卡迎来“大清理”：多家银行密集停发多款信用卡，年内已有45款产品停发，联名卡为何成“弃子”？,http://finance.eastmoney.com/a/202604153706090344.html,2026-04-15 18:52:39,深圳商报·读创,交通银行此前也宣布于2026年1月30日起停止发行交通银行银联高达主题信用卡独角兽版、变身版、元祖版、夏亚版及拂晓版5款卡面及其校园版卡产品；同时将于2026年6月30日（含）起停止发行交通银行日照魏牌汽车主题信用卡。
交通银行,冰轮环境：公司旗下顿汉布什公司和冰轮换热技术公司为数据中心乃至液冷系统提供冷却装备,http://finance.eastmoney.com/a/202604153706114780.html,2026-04-15 19:00:00,证券日报,国内已成功服务了国家超级计算广州中心（天河二号）、中国移动（贵州）大数据中心、中国联通西安数据中心、北京四季青数据中心、上海交通银行数据处理中心、恒丰银行总部数据中心、北京中信银行数据中心、杭钢集团云计算数据中心、淮海大数据产业园、深圳梅林数据中心、数字福州云计算中心、武汉大数据产业中心
交通银行,上市银行养老金融大盘点：头部养老金托管规模已达5.9万亿，哪些痛点待解？,http://finance.eastmoney.com/a/202604153706213673.html,2026-04-15 20:22:56,财联社,在贷款模式上，交通银行与民政部在11个城市联合开展养老金融创新试点，在上海推出线上产品养老e贷，落地推广担保贷款模式。交通银行同样表示，积极推进落实服务消费与养老再贷款政策，支持养老服务机构和银发经济主体发展。
交通银行,全民国家安全教育日 西藏金融机构进校园普及反诈知识,http://finance.eastmoney.com/a/202604153706430552.html,2026-04-15 20:49:47,中国新闻网,当日，中国人民银行西藏自治区分行联合交通银行西藏分行、邮储银行西藏分行、西藏银行等金融机构，走进拉萨师范学院开展国家安全教育专题宣传活动，面向在校师生普及金融安全知识。
交通银行,“为何市净率不升反降？”投资者追问银行股，破净分化何解,http://finance.eastmoney.com/a/202604153706332113.html,2026-04-15 22:03:00,中国证券报,从数据看，截至2025年末，交通银行资产总额同比仅增长4.35%，在六家国有行中处于末位，同期农业银行、建设银行资产总额增速均超12%。净息差方面，交通银行仅为1.20%，同样是国有行中的较低水平。
