企业,日期,来源,内容
恒瑞医药,2026-03-26,巨潮资讯,安永华明会计师事务所对恒瑞医药2025年12月31日的财务报告内部控制进行了审计，认为公司按照《企业内部控制基本规范》及相关规定，在所有重大方面保持了有效的财务报告内部控制。审计报告出具日期为2026年3月25日。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药2025年度独立董事董家鸿（中国工程院院士）述职报告显示，2025年其亲自出席全部10次董事会、3次股东会及7次审计委员会等会议，对所有议案均投赞成票。报告期内公司无对外担保及关联方资金占用，续聘安永华明为审计机构，现金分红每10股派2元（含税），已实施完成。关联交易、董事高管薪酬及提名、募集资金使用、内部控制等均符合规定，未发现重大缺陷。公司未发布业绩预告或快报。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药董事会于2026年3月25日发布专项报告，经核查独立董事董家鸿、曾庆生、孙金云、周纪恩未在公司及主要股东担任其他职务，与公司及主要股东不存在利害关系，符合相关法规对独立董事独立性的要求。
恒瑞医药,2026-03-26,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药2025年度独立董事曾庆生述职报告显示：其本人为会计学教授、博士生导师，2025年度出席董事会10次、股东会3次，参与审计委员会及薪酬与考核委员会会议。公司无对外担保及关联方资金占用，未发布业绩预告；续聘安永华明为境内审计机构、安永为境外审计机构；每10股派现金2元（含税）。报告期内公司及股东承诺履行正常，信息披露合规。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药于2026年3月26日公告了《董事、高级管理人员薪酬管理制度》。该制度适用于公司董事及高级管理人员，明确薪酬由基本薪酬、绩效薪酬和中长期激励收入构成，其中绩效薪酬占比不低于总额的50%。制度规定了绩效评价、递延支付及因财务造假等情形下追回超额薪酬的机制。薪酬管理由董事会薪酬与考核委员会负责，董事薪酬需经股东会审议，高级管理人员薪酬由董事会审议。制度自2026年1月1日起实施。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药2025年度审计报告显示，安永华明会计师事务所出具标准无保留意见，认为财务报表公允反映公司财务状况。2025年营业收入316.29亿元，研究与开发支出87.24亿元，其中17.63亿元予以资本化。审计关键事项涉及收入确认及开发支出资本化，相关会计处理符合企业会计准则。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药发布2025年年度报告，安永华明会计师事务所出具标准无保留意见审计报告。公司拟以分红派息登记日股本为基数，每10股派发现金股利2.00元（含税）。公司负责人孙飘扬等保证财务报告真实、准确、完整。报告提及研发创新、行业政策等风险。
恒瑞医药,2026-03-26,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-03-26,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药发布公告，披露2025年度利润分配方案，同时提请股东会授权董事会制定2026年中期分红方案。
恒瑞医药,2026-03-26,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-03-26,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-03-26,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药于2026年3月26日发布《董事会议事规则》，明确了董事任职资格（需符合法律法规，无禁止情形）、选举流程（由股东会选举，任期三年，可连选连任）、董事权利与义务（包括勤勉尽责、回避关联交易等），以及辞职与离任后的义务持续规定。该规则依据相关法律法规及公司章程制定。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药2025年度审计委员会履职报告显示：委员会由3名独立董事组成，主任委员为会计专业人士曾庆生。全年共召开7次会议，审议了财务决算报告、内部控制评价报告、续聘安永华明会计师事务所等事项。委员会监督外部审计机构工作，认为其勤勉尽责；指导内部审计，审阅财务报告并认为真实准确；评估内部控制有效性，未发现重大问题。
恒瑞医药,2026-03-26,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-03-26,巨潮资讯,
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药发布2025年度报告，全年收入316.29亿元，归属于母公司股东净利润77.11亿元，每股收益1.19元，建议每10股派发末期股息2.0元。公司连续七年入选全球制药企业50强，自研管线规模全球第二，在中国已获批上市24款1类创新药和5款2类新药，业务覆盖肿瘤、代谢和心血管、免疫呼吸、神经科学等多个治疗领域。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药发布2025年环境、社会及管治（ESG）报告。报告显示，2025年公司成功于香港联合交易所主板上市，成为“A+H”两地上市企业。全年共7款1类创新药获批上市，累计已上市24款1类创新药，累计研发投入超530亿元。公司在亚洲、欧美及澳大利亚设立15个研发中心。20款产品/适应症纳入国家新版医保目录，其中10款首次进入；在新兴市场推行超10款产品的公平定价策略。7家核心制造单位通过ISO14001环境管理体系认证，覆盖率70%。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药（股份代号01276）于2026年3月25日公告，截至2025年12月31日止年度宣派末期股息，每10股派发2元人民币，为普通股息。该股息方案尚待2026年4月16日股东批准。除净日、派息日等具体信息有待公布。若分红派息记录日公司总股本变化，拟维持每股分配比例不变并相应调整分配总额。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药（股份代号：1276）于2026年3月25日发布海外监管公告，称根据香港上市规则第13.10B条，公司已在上海证券交易所网站刊发关于召开2025年年度股东会的通知。公告列明了董事会成员名单，包括执行董事孙飘扬、戴洪斌等。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药于2026年3月25日发布海外监管公告，刊载了2025年环境、社会及管治（ESG）报告摘要。该公告依据香港上市规则第13.10B条，在上海证券交易所网站同步披露，供公众参阅。公告列明了董事会成员名单，包括执行董事、非执行董事及独立非执行董事。
恒瑞医药,2026-03-26,巨潮资讯,恒瑞医药于2026年3月25日发布海外监管公告，提示员工持股计划部分份额解锁条件已成就。公告未披露具体解锁份额、条件及影响等细节。
恒瑞医药,2026-03-26,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-03-27,巨潮资讯,恒瑞医药于2026年3月27日公告，公司获得一项药物临床试验批准通知书。
恒瑞医药,2026-03-27,巨潮资讯,恒瑞医药（股份代号1276）于2026年3月27日发布海外监管公告，称已根据相关法规在上海证券交易所网站刊发关于召开2025年年度业绩暨现金分红说明会的公告。公告由董事会发布，董事长孙飘扬，并列出执行董事、非执行董事及独立非执行董事名单。
恒瑞医药,2026-03-28,巨潮资讯,恒瑞医药发布公告，计划召开2025年年度业绩暨现金分红说明会。
恒瑞医药,2026-04-02,巨潮资讯,"截至2026年3月31日，恒瑞医药H股法定/注册股本及已发行股份均为258,197,600股，未发生变化；A股法定/注册股本为6,379,002,274股，已发行股份（不含库存）为6,372,214,624股，库存股份为6,787,650股。本月内，公司回购1,253,000股A股作为库存股份，用于员工持股计划。H股公众持股量比例为3.89%，符合相关要求。"
恒瑞医药,2026-04-02,巨潮资讯,恒瑞医药于2026年4月2日发布海外监管公告，内容为关于回购公司A股股份的进展公告。该公告已刊发于上海证券交易所网站。
恒瑞医药,2026-04-03,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-04-03,巨潮资讯,"恒瑞医药于2026年4月2日提交证券变动月报表，截至2026年3月31日，H股股本258,197,600股不变；A股股本因回购1,253,000股（均价约54.38元）作为库存股份，已发行股份减至6,372,214,624股，库存股份增至6,787,650股。H股公众持股量约3.89%，市值约187.68亿港元，符合上市规则要求。"
恒瑞医药,2026-04-04,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-04-08,巨潮资讯,"2026年4月8日，恒瑞医药发布翌日披露报表，披露2026年4月7日通过上海证券交易所购回64,800股A股，每股购回价区间55.72元至55.99元，付出总额3,621,484元，该等股份拟持作库存股份用于员工持股计划。购回后，公司已发行股份（不含库存）由6,372,214,624股减少至6,372,149,824股，库存股份增至6,852,450股，已发行股份总数保持不变。"
恒瑞医药,2026-04-08,巨潮资讯,原文信息不足，无法形成完整摘要。
恒瑞医药,2026-04-08,巨潮资讯,恒瑞医药2025年实现营业收入316.29亿元，同比增长13.02%；净利润77.11亿元，同比增长21.69%。创新药销售收入163.42亿元，同比增长26.09%，占药品销售收入58.34%。创新药对外许可收入33.92亿元，收到MSD、IDEAYA、Merck KGaA、Braveheart Bio、GSK等首付款。仿制药收入小幅下滑。公司继续坚持科技创新与国际化双轮驱动战略。
恒瑞医药,2026-04-09,巨潮资讯,恒瑞医药2025年年度股东会会议资料显示，公司2025年实现营业收入316.29亿元，同比增长13.02%；归母净利润77.11亿元，同比增长21.69%；研发投入87.24亿元。创新药销售收入163.42亿元，同比增长26.09%，占药品销售收入58.34%。对外许可收入33.92亿元。仿制药收入小幅下滑。会议将审议利润分配、续聘会计师事务所、选举第十届董事会等11项议案。
恒瑞医药,2026-04-09,巨潮资讯,"恒瑞医药于2026年4月7日通过上海证券交易所购回64,800股A股，每股购回价区间为55.72元至55.99元，总金额约3,621,484元。该批股份拟持作库存股份，用于A股员工持股计划。购回后，公司已发行股份（不含库存）由6,372,214,624股减少至6,372,149,824股，库存股份由6,787,650股增加至6,852,450股。相关信息已按香港联交所上市规则披露。"
